,block,fee0,fee1,positionValue0,open_time,token0_usd,token1_usd,daily_LVR_USD,abs_profit,plair
28,17486793,353.63268653933665,0.13279904485013505,1709482.544624395,2023-06-16,0.824056,1636.13,67.05653750712412,441.63310088238694,0.00031350193109336966
29,17493993,228.63136527482675,0.12675795593131012,1719049.9117496118,2023-06-17,0.848943,1693.15,84.18119537101427,324.5340348445907,0.00022237872259564558
30,17501193,39.016484944523654,0.011859388998967102,1748354.626378991,2023-06-18,0.850791,1722.49,85.60104224242903,-31.97848904316197,-2.1498369632045427e-05
31,17508393,50.457783505617044,0.010847674843756927,1768788.4017952706,2023-06-19,0.850707,1742.24,49.12122165848008,12.702820994019945,8.441979435581447e-06
32,17515593,60.531773740752215,0.04013926386381561,1763208.763543582,2023-06-20,0.837659,1735.19,60.78237658285523,59.57185774090376,4.0333893664641205e-05
33,17522793,430.4386975871157,0.25850750313064985,1684223.2306208897,2023-06-21,0.858821,1782.43,107.57839340504891,722.8629281005796,0.0004997509679570231
34,17529993,207.06785005386246,0.05170382253035388,1688063.8193003018,2023-06-22,0.997647,1875.77,126.38251769378284,177.18258089666477,0.00010520957370410133
35,17537193,627.9600681412685,0.3889825096313455,1731382.1950764142,2023-06-23,0.913287,1884.92,92.69321296597514,1214.0154658408753,0.0007677573743251721
36,17544393,201.42282179327412,0.10387951299827947,1687794.4830067658,2023-06-24,0.961211,1909.69,158.99250358764988,232.99499554876928,0.00014361780930763593
37,17551593,168.27219655619865,0.08751925980029185,1684166.7455432494,2023-06-25,0.960244,1888.62,83.40116201460518,243.47182953933242,0.0001505504400300196
38,17558793,462.5184323262638,0.24730755416119354,1688992.9311120766,2023-06-26,0.971029,1898.5,147.92061595899102,770.7115864393745,0.0004699285767434594
39,17565993,65.22928368466637,0.023780060379408496,1704549.3218547634,2023-06-27,0.936501,1854.41,85.20388007905042,19.98139108910223,1.2517220493729046e-05
40,17573193,666.5882464903134,0.2615414732119019,1762062.1501791573,2023-06-28,0.940361,1889.44,84.37923172886532,1036.6212794745084,0.0006256108729832463
41,17580393,96.75984124296701,0.03367929047591822,1756903.2729219273,2023-06-29,0.892642,1830.91,50.6012894752308,97.4343584568372,6.21279410247203e-05
42,17587593,264.03816647723215,0.11735286638956932,1760772.818203606,2023-06-30,0.88947,1850.47,112.91321243047165,339.0987741739384,0.00021651679500569405
43,17594793,112.99785115410486,0.06287049884095719,1746158.2925188548,2023-07-01,0.917406,1929.8,94.54214939693294,130.45024590222897,8.143286511214531e-05
44,17601993,78.06794735216135,0.03694326402111692,1732847.4733831647,2023-07-02,0.940462,1921.56,107.06346316685078,37.34517314827501,2.2915687313120697e-05
45,17609193,141.1845017661908,0.09488551145048874,1702394.7558367916,2023-07-03,0.943722,1923.18,54.22735027300656,261.4934880141375,0.00016276331474785794
46,17616393,62.80965735060636,0.037032455984337354,1709430.2825556702,2023-07-04,0.987794,1956.56,47.24640627700843,87.2528184766915,5.167276337577578e-05
47,17623593,140.0586627168559,0.06106896370865922,1708476.238947269,2023-07-05,0.990292,1940.38,110.82248397953968,146.37348504066915,8.651475841832926e-05
48,17630793,133.86557795939552,0.06114203395816897,1729111.1650445822,2023-07-06,0.936295,1908.25,83.21591236632027,158.7960452498479,9.808533123592943e-05
49,17637993,96.90920112647655,0.04694484553049438,1752764.9995281668,2023-07-07,0.906926,1856.85,49.24285176683176,125.81615879729762,7.914816984104033e-05
50,17645193,74.28513524594928,0.04190503271075663,1757031.1168088173,2023-07-08,0.905091,1869.12,24.29216701572209,121.26817506949881,7.625619702732512e-05
51,17652393,95.47030928866116,0.04405565804811218,1769180.4926169051,2023-07-09,0.897629,1863.22,39.11935366711794,128.66294777775727,8.101855257711498e-05
52,17659593,155.5166757390416,0.09596608460975098,1773455.8680500586,2023-07-10,0.890178,1861.86,62.34918843912426,254.7637492284153,0.0001613765360336532
53,17666793,236.9116299270172,0.1795953264467247,1688646.0421789829,2023-07-11,0.903095,1881.83,134.544915806134,417.37666579004554,0.0002736882175191287
